CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.876140654543751,4.8288920432588505,-0.49554256607684344,3.0938426129973164,-0.633701912226161,-11.534085498031047,2.161913150846051,7.116797126571322,5.336109880436103,4.424089022241853,4.636926773177674,2.3166531494814713,12.31085166119779,1.9869907970779663,-11.431419144997301,5.617585488838324,-2.1766712404204376,7.665908801124984,-12.135774993201384,-16.04847174583222,-5.94979708403264,7.8146806303550145,40.51640509005354,-35.57542987682738,-17.5573082471678,6.869687947613555,20.887951885305498,2.2974872944297346,-26.156289313209474,-32.58212983541074,7.883801433955081,12.353973281581542,6.8315748234465845,-32.95572509038728,-4.40842558478293,-17.235243024243456,-11.275285140771231,-14.490191460195415,-2.7636432899281655,4.73470790625103,-6.984514622020659,-1.4607544299885025,10.600409809333348,1.2416687827737463,3.0956242333216704,5.331730907860058,-0.4174500999971515,1.5273528967548644,-6.409487669067254,3.0566462782688086,2.667772034982994,-0.24743403788604426,0.1721662857596593,-2.414403735115158,-4.7817057545786925,-2.092525362135607,4.282449538395764,-5.220901813118627,-3.293466937176004,0.05689647970238507,-0.6376356683555725,-0.844420679618651,-2.4123386312703055,-0.9329113491135441,-1.6943841506766493,-1.0289836054306387,2.1068714546773166,-2.87801240694766,0.5573148645793559,1.7209317828509851,1.154367982658193,1.7259994074576057,-0.567032920935569,0.2566088964599909,-1.6821590978059207,2.3116956292539137,2.5282808612620644,-1.0200938607824919,-1.8268167684681127,-1.782001557547606,1.250666037549909,0.26807803989986956,-1.7132166689784787,1.6754483987531517,-3.5948134400872798,0.5247519292119645,-1.8739238611113345,0.6242510957283036,0.23821189808491067,1.1198326676202648,-1.80083148706609,0.6660726264650924,0.23357083613625543,-0.1500777229777252,0.8425586491551365,-0.3642348526869945,-0.5734264755697266,-0.06246207000523472,0.6220327833676843,0.03747067530309274,-0.811015859954058,1.6024197905057298,0.10430727728099655,-0.15332717835941292,-0.251322728039137,0.41075096051258764,-0.48574798981833106,-0.1384714539725253,1.202080611501535,0.41402768626537834,0.5654777672635432,-0.6551074548191097,1.073001043106053,-0.057048185299172105,0.24034601800200528,-0.007766349100429016,-0.7791992554595002,0.6133588310004591,-0.33050874863349633,-0.00496245216379208,-0.045696723932409034,0.1481628459785304,-0.0617497143703017,-0.19861187312128525,-0.2690578377218119
12348,-4.219839071437506,1.2261951941889033,-1.8819216946198893,-0.17430198324919693,0.8177683434712061,1.1608522986302672,-0.8719608104062565,-0.84682734339344,0.4601196082749769,0.8543226360733001,-0.4017603678953426,0.9816051187508062,-1.1041977885976735,0.7702262928084549,-0.09270702616517015,-0.3132745647455725,-0.44893838408155,1.2075429644031443,0.3817642457893789,-0.4689002387969103,0.183725474885717,0.05417308393010073,0.5014892692366413,0.37397478896367864,1.2260694543457322,-0.7718322584905367,-0.26996834335735326,0.8512866610128299,-0.3711273050744178,-0.578058667576967,1.010339480063838,-0.5827685867573784,0.9460702157345723,-0.7361829167085437,0.355559566328376,-0.38527340539829746,-0.29717364863069945,0.3970018256772555,0.15312742267676693,0.33410260722565693,-0.45811231100077204,0.7069958265147307,1.212702336014258,-0.19914767839281647,-0.8616714441782459,-0.06736493253317333,-0.41700054991767405,-1.6140809188012115,-0.3642489038024831,0.45494590285933695,0.3437061363089952,1.3076257352598852,-0.1661978348962877,-0.6429066350143033,0.6817063366125912,1.1817093334957716,-1.8389433725612583,-0.6361228650931249,0.8310106861687823,0.37875324884595346,0.22364514623853693,0.15044777624324226,-0.2154440506861766,-0.07152319227316394,1.9778486263468407,0.1145585806891276,0.5771220058275276,-0.1537900472830581,-1.2861130317234715,0.22502504595313844,-0.5171002692663028,-1.586729285451413,0.778706234795629,-0.40991388291419917,1.2585164119688965,-1.0037706898209044,-0.8888629626362746,-0.5307790845577074,-0.27743691080486893,0.03602681710627158,0.1296616603513545,-0.5612062444320287,-0.3949062021239997,-0.6298143911536791,0.31979184229191265,0.23675797750439603,0.14898984125032963,-1.8542453695847683,0.12459063760187494,-0.4165961936806185,-0.7419013827515922,0.20791541918456188,0.9947485836708422,-0.15603807994847474,1.087599654706972,0.08140405998639944,0.41346187567999515,1.2870410479613394,1.0029952029654214,-0.65327508649929,0.7906263527500529,-0.7208981600343284,-0.457526725285797,-1.7225325319188198,-1.502234817480903,1.0664385928430113,-0.6965652085466125,2.011564863564587,-0.6023176867258399,-0.767082357320569,-0.24552794316498497,0.5694522368191931,-0.9332048246828223,1.5564386522972526,-1.1384683824861177,-1.9044347945855047,0.07564426858664754,-0.955823068629825,1.4096107432007745,0.724341779679962,0.464916154668256,1.9077022077646757,-1.4167702557458532,1.1212500962611935,-2.946992985398768
12349,-1.2608378437651817,2.387828091757267,-0.07309719697967372,-1.1189029553973384,-0.03454615823771537,-3.7153249689509202,-0.34273833417104466,-0.14900237812484926,-0.7896847072262246,-0.37788323272339,1.5682100327980553,0.18204781397979672,0.2219966495573632,-0.05045515139982318,3.179876426681903,-0.513626466956851,-1.8387263908536609,0.38254971271929267,0.3184971595616716,-0.005705004272711488,-0.4138501097829682,0.45668811163611783,-0.7891459448279151,1.7548787688994745,-1.4828314354529015,0.7521957749538049,-0.9177531792909056,0.7672059673119788,0.4875423265759952,-1.3492929893778216,0.2875303853916538,0.6454374439091822,0.07029724104493046,-0.21866928188532275,-0.6675231000926126,-1.5409088511942943,0.7907475565142141,-1.4120949724754512,-0.09294638356256478,-0.9225007196002667,0.07575000279405314,-0.0975804525712372,-0.16210582745059146,0.7043465201013639,1.3979546494168873,-0.25630951073955943,-0.13207076119240754,-0.19396324286621947,0.8443021736463402,1.6711311211537052,-3.067520473466777,-1.4215606685923687,-0.3526872910598541,1.2386457690738768,-0.3429263841722008,0.1864414532239169,-0.8225928817339612,0.5569260043480767,-0.35942012017317265,-2.287441053890231,-0.2093237865899341,0.2890998162136646,0.2816204382205316,-0.0032791757723317945,0.12931560386232951,1.011463015972278,-2.076379929415754,1.6835406338367827,-1.0290338783095943,-1.3961634402103797,0.3112978586813814,0.7032074904294242,1.0218671558667736,-0.4349042075900286,-0.7118834651984073,2.024681340794225,-0.9154718013326395,1.9822389365212245,0.6344407196439007,0.6481869782237306,0.1917019924736411,-1.1098045743011096,1.0526153904225024,-1.183430406397648,-0.5449847494340049,1.3952669822666561,1.5710422370761612,-2.6022492987652686,-2.1404871026438728,1.1677801109093837,-2.0444681956762847,-2.057936241395033,-2.0184334053057484,-1.9131843351846187,-1.8612161116707118,-0.13817114360406102,-1.0274627952759183,1.863885001187623,0.08543240524183172,0.3760796827246318,1.9891005833085298,-1.386937487200645,-1.4509219802368207,2.8766075435636753,-1.1255222443691397,-0.04704480669309408,-2.985382833293617,2.0037698045368226,0.9140709463808581,-1.0020572328396542,-0.012691348340012752,2.621159642439087,-2.0226457096946975,-0.6265748259280645,0.6580622402369253,4.595644587737752,-4.527503921240392,-2.3707985951644797,-3.3961661903545663,-3.4193787288018274,-1.3046165107990078,3.845540515245006,0.8075679673916527,-4.6526837372758285,2.5946385223982182
12350,-4.929318990276661,-0.7148738655815438,-1.5811185738860223,-0.4697894206558956,-0.11616435029690694,0.6477359202926144,0.1126823423814197,-1.3363267689577407,1.5472867859356665,-1.190830380812803,-0.21284528999795352,1.057421381463461,-0.47458715353540104,0.8568643730857274,-1.3050321181311186,0.24309099872037127,0.2693725109550587,1.954157658841487,-0.2290038717183587,0.5716533692197303,-0.1864077357879255,0.9041854624024007,1.3634797108250092,0.17649329980114387,-0.26188800477615454,-0.1647009962415632,-0.6825271689521086,1.0810785941455203,-0.15310262300387933,-0.3977701535178423,0.2404573638524734,0.6324028831843203,-1.4503789064956751,-0.18196707841450815,-0.31569748162515976,-0.30700029529299383,-1.360443135409489,-0.004262525402677846,0.5850647538105538,-0.25077256273749343,0.5897360322424215,-0.21634711599478848,0.2833046534105633,0.5141812825914219,-0.5222242383091523,-0.10239104358771077,-1.4686322868861141,0.15313016137720084,0.13785286793190807,-0.6688254450606052,-0.7576587949381595,0.1777147729947811,1.371971818396563,-0.7885730642078481,-0.5485351014815772,0.9079922559238985,1.3111624491588496,-0.1474044722498355,-0.43201885020313135,-0.44601770222462855,-1.3320358489106372,-1.2503916589152846,0.14902531413287792,-0.8091383820834632,-0.37100955025361104,-0.5478484064943996,-1.3152720357775638,-0.13853430714368192,-0.7589303585792885,-0.3353450418461371,0.8419448680766694,-0.13907113564698748,-0.06990816292088643,-0.08805935198674644,-1.1803331174005616,1.5876798726248147,-0.312833908286326,0.5383191951506022,0.49812006277472526,-0.37927611797642896,-0.14306132423038434,-1.6318470256243076,0.26558459828070446,-0.821109185348958,0.06579301941767851,0.35255309858826567,-0.0989710074272685,-0.23817513325036793,-0.23931217387801726,-0.616223094503036,0.13591461989060274,0.12847047839194004,-0.3277482056196666,-0.030587735324724707,0.9250318971166215,0.7000858019977554,-0.4698033472458692,-0.4657063399974475,-0.42470121177066766,-0.4138365404699102,-0.4759802270267568,-0.07262857879128738,0.0030025669228427093,-0.30679782408964257,0.7460923762205133,-0.09777994676543804,0.009037670031096517,-0.9418282197186997,-0.9720721284688837,0.08945901972840559,-0.500449262307597,-0.8776880476363607,-0.11530011423785197,-0.9468372162373158,-0.8324068975379589,-1.8698165936915145,-0.46008530477336257,-1.1922754288840265,-0.5968115036156,-0.8086928620792445,0.37385443919876954,-0.2825104058868862,-0.8193613479900383,-1.0100514858647252,0.36323151961219247
12352,-2.0531291530767968,2.110788412753794,0.18484404950869848,0.12837925303371667,0.0871331061006339,-1.9434972643966457,2.3834750712511457,0.8982828803882916,-0.6728482625399436,0.08118082563405225,0.8765598787108878,1.0504686037053617,-0.7411689488399084,-2.0723373339400926,-0.6384409914267174,0.016934402740949178,0.11652948712503833,0.5747543990991226,-0.028200065336790064,0.10559294676470724,-0.6975835208133188,-0.9127991830139551,-2.3333530923862384,0.5204002132796456,-1.7534507710337885,0.22040378382365927,-1.065513487563989,-1.8027009694377008,-0.9260165468468495,2.0928383074175234,-0.15755250462079973,2.224841271951421,2.247914354694232,-0.5823446142750729,2.4444786855399583,1.3822161273260845,0.19694756421471327,-0.4152778558962261,1.807502709375063,1.2211620518238109,-0.9468075325723531,-0.8695616005720994,-1.1251081455743643,-0.087795957018785,-0.8806097312493841,-2.2340627065697842,-1.6154603885538357,-1.4445365352950823,0.9896806671300554,0.3051155831092399,-1.549518604947263,0.6921567886000419,3.498861964842233,0.45058271898610713,1.3660996085106063,-1.3744689088814803,-1.2845773789964479,-0.3662221702781508,0.2126327612409195,-2.065260022597132,0.4809540329614417,0.2306596056384008,0.9369059859640434,-0.4261687444922032,0.2645815408189072,-0.20925110450561468,-0.5614684693092868,-0.6198571589517972,-2.3083894595514884,-1.9609443802727737,-0.6273311852834507,-0.26826191195122395,3.064809490912276,-0.08605504706793629,0.21492463823396019,1.2933742015314094,-0.1475213032801101,2.5289214363789023,-3.2474479098517284,0.605010818852889,0.3537335982532839,-0.7853399011461205,2.5089603949498045,0.008841702795236127,-2.355360288629767,-2.5097938193645173,2.113315334436774,0.6054765049083397,-5.8508299446960015,-1.1723499676525495,-4.392767127783545,-4.341840659654436,-0.3462386674912994,-1.9950736740157105,-6.938528920605431,-1.357679938455263,-0.7719508368687579,-5.746568263778839,5.4455344171083055,5.8850387175211205,-4.315132656967085,12.602361082433452,-1.2979882969429966,8.60587689787509,0.5451447262461288,19.25603450950648,2.7753180963455995,-9.282484593822899,-4.181715715843853,5.703884027638533,15.600565312164319,-12.005130360740152,6.062908996107493,1.765897973048258,-0.423338788983551,1.695936645637566,8.09625839764454,10.325739466646679,-8.947321033798758,-3.5826894915385084,-2.07822747266365,3.3461923336410817,5.18379317458469,0.928318799323072,-1.9332352566026623
12353,-6.373810924553548,-0.1744232020030193,-0.6212400843073806,-0.35269308515537157,0.2186431645907002,0.7834999636268334,-0.25130385335629557,-0.15172882585451247,0.6971162349957659,-0.18635976056032855,0.03937355047374817,0.2591645162822307,-0.27811209560420763,0.19574187383246272,0.22913023128988663,0.5567911874483863,-0.01259735783354626,0.4266866592646342,-0.3400683914895217,0.2928815682348533,0.10440591180218521,0.06349569028425839,-0.3533275272327126,0.19450891152661326,0.5202649364011714,-0.10396576414520123,-0.3476837041804283,-0.41892269452089326,0.13552990400032047,0.12756360566962688,0.3721143674889815,0.10587646608953002,0.3786451146696902,-0.09490399850256247,0.562089215217792,-0.5258306074561631,0.10127806845023146,-0.46380961404841475,0.12589113582684294,0.04281755864167294,-0.09118778778296432,-0.1680852214867172,0.3023837808316805,-0.009417443800363436,0.0011617461192333749,-0.3416755106219517,-0.2168957353938183,-0.04727961945100442,-0.05355121337355827,0.28866638673878753,-0.04578300552966004,-0.08583160678580448,0.3246471965298834,0.19341805671763884,0.08387458824876035,-0.779963431078473,0.12694973165905815,-0.4722222110859138,-0.5441837391865694,-0.29506686361001366,-0.059757694503565946,0.004172957801005163,0.26434262495063204,-0.3582378336756821,0.07930302033162503,-0.21110419236915468,0.02684265081743829,-0.2545838530939376,-0.4980453074991205,-0.34927875758118654,0.18432145243960293,-0.24804539378363805,0.0935846137894904,-0.021784101372453794,-0.17495670896424137,0.5711729867741697,-0.43627727121579796,0.12507121567429233,-0.10748343090689676,0.03984673935751157,-0.2868337341941918,-0.8530146046282333,0.14993163583994967,-0.0427099708650143,-0.1570737641833912,-0.30605190794158826,0.22835501053705193,0.46076753206930193,0.39275187171944775,-0.05811659027720352,0.25875109490275855,-0.040308155307092045,0.04524751938526597,-0.05233881328134545,-0.24848234447585119,0.16231698581157258,-0.33333097840460646,-0.04856989632153456,-0.07542215156904147,-0.11115496014191945,-0.07444350611984853,-0.4653281656584988,-0.08524627404890014,-0.15604360682337545,-0.03914034768629758,-0.7341686453056595,-0.18346277139650602,0.1294390538257497,-0.06857311728953547,0.0904571316760513,-0.29961534470218676,0.037943079456036685,0.11780246344953356,0.2883644894466401,-0.5845734941561137,0.1476583173637633,-0.03593468931337246,-0.22012084051474085,-0.08918726106836433,-0.1580369104700507,-0.0059598407973024585,0.03520510760732673,-0.13468084685132176,-0.1279248590391232,0.0938698030482966
12354,-2.214764297791925,-1.1609073163851225,-0.3381528433205358,-0.9198572469350194,0.05124813231322941,0.8373416661885774,-1.1133309324101914,-0.9981295036694993,-0.5683472847251694,0.7141471028923861,-0.5326946404834202,-1.879393907380015,0.855808519574394,-1.5072379096416242,0.4293485840076082,-2.0540058539706667,-0.21169932504512487,0.44974830479067696,0.7072054823576778,0.8880865931851336,-0.3301454630156735,-0.9159056568732704,-0.003970506202765693,0.2226609739040705,1.1033342562004032,1.0923369022578824,-0.9755664223220473,0.09988684386450382,-0.6555108066395965,-0.6505347500687625,-0.06161712629999235,-0.4931422992127013,0.09313753403353356,-0.46991828445014316,-0.5383444450872625,2.0929184140429435,0.4961386818666494,0.020859919282299313,-0.37601074595422934,0.2220196854392316,0.5544526419074538,-1.041681963607895,0.241159128537896,-0.9472934021852294,1.949016450841071,-1.0860883614131345,0.2837723211943081,-0.3991983199482536,-0.29923540030010143,0.9652652694811921,0.46560372326426386,1.6745395719372838,0.8720706949204124,-0.16693031215131374,-0.18204778688728843,-0.4358370743751063,-0.043508564598608114,-0.1016777122517085,0.5377048010182944,-0.3959418532940512,0.3308142460868556,1.2224992609376162,-1.3650367971215311,-0.13517303549336163,-0.5481552404333774,-0.7155463621385509,-0.41282108213759144,0.05720966962722029,0.06882289116804614,-0.8797950776173529,-0.7131582356142318,0.030099188477238924,0.162586324400874,-0.15300784507458237,-0.0006364431825177002,1.0197623115001662,1.0490594866279348,-0.4456808635373344,0.5113089199356592,-0.3707848288763488,-0.3385776042978876,-1.570731524755709,-0.043942108949874825,-0.3983258971933024,-0.5361168409367317,-1.1545570415889905,0.3950529051097427,0.45017579703063193,0.2274447120967616,-0.47788525893951794,1.4482674569298195,0.8178824366192997,0.7637236934001013,-1.1809227782982923,-0.9822292596248575,0.698572373153612,0.5368202202299214,-0.892942940894206,-0.7986681733251578,1.0545272550603702,0.13878711506160066,0.2889575736040837,-0.0985702486256873,-0.6360344063908157,-0.6618454990719208,-0.383970214974256,0.341549523455159,-0.4052213458859923,0.8302593379808865,-0.3297797594697271,-0.2956851596299313,-0.10664534122686076,-0.24608242934070745,-0.6766483394820295,0.15664679702241963,-0.334568758954736,-0.4720985350826818,1.0346244115705665,-0.13727657355033224,0.9644191607257002,-0.2984902640874549,-0.1934702168586173,0.15822403620196412,0.8827658782952863,0.09506517660415062
12355,-5.801691109152956,-0.031380023954314204,-0.49983079113808937,0.5976160785462458,-0.15978847662013884,0.8712559681941875,-0.83431769503553,0.6215988633906789,1.0346421540517896,-0.42964505447148094,0.10530000006073902,0.1457085330569377,0.16477318236040814,0.01341216564906657,-0.25542439348808893,0.4455286587741132,-0.04812802710845711,0.6305986966987153,-0.6174415316771218,0.382887177401364,-0.18726518602489733,0.32011863223687376,0.18242316823700883,-0.25224259307489266,0.24559502763268812,-0.43651756080755233,-0.9234647928873683,0.03582895466521417,-0.14520099208928192,0.5127972072681861,-0.3069061459423844,-0.43694727998977984,0.01936382352807077,0.22214650131582817,-0.1137332319014854,-0.4471573400754866,-0.07599473950192169,-0.12194426082329402,0.36773282562958004,-0.3802666938089193,0.11093936169169727,0.38382572748570704,0.17936334854223013,-0.7681432996346911,0.7211703924077524,-0.23090876394906482,-0.20473264992861565,0.31824306492070237,-1.4560339387311307,0.7078627008347741,-0.4163985734292765,0.2803513860017818,-0.040988249882562555,-0.08662635552853185,0.029664449571190576,-0.9535743227260841,-0.31609389490305795,-0.2587496209987039,-0.13809699775977524,0.894224967544752,-0.5591635371221308,-0.35371760297913135,0.14712612981963963,-0.08502442817225629,0.28585219125575195,-0.8889793200981133,-0.11449290463182389,-0.18702216031435112,0.037958844268190156,-0.11280290928374795,-0.440764717707032,-0.31469192813386093,-0.015356585273290195,-0.0338511606245631,0.23319537747480518,0.10172905101589044,-0.4717304496309978,-0.07143927547114629,-0.5310862865587397,-0.445414492628572,0.07897512529224315,-0.8789259612631428,-0.15906480869096384,-0.5868528123752741,-0.35247156913658145,-0.5254700425849793,0.240261741123323,0.06294718092853331,0.28900381229180555,0.5707775890048307,0.39039954523900944,1.0956949788141535,-1.060334200702801,-0.7458344075365083,0.19760663539668177,-0.9874598458530195,-0.32377087443704095,0.11873431774810286,-0.02449122731600629,-0.7658985406391609,0.3457054048025108,-0.2422177162481916,-0.17106773708991074,-0.3744705571386385,0.6986597111088764,-0.9275528057624592,0.0906890842748473,0.08983408465496792,-0.9162948293083378,0.5738697449951815,0.657635936254176,0.9489750711682897,1.7585055261962828,0.699131615893394,0.08035730502683429,-0.29340721003526576,-0.30124282264799634,-1.8222077621824528,-0.3824578344468703,0.4505668670506802,-0.027941634461825734,-0.7760047941358017,0.4662209978710465,1.1438927314277105,-0.18676064670075482
12356,-3.172040613649628,1.135724186736277,1.1428827946454696,-0.3341856056057221,-1.5168677336654115,1.6989238526606831,-1.1836120114416857,0.8656013365694815,0.1843170408497422,0.4177644113610637,0.834877230558548,1.078642348058592,-1.1368914094068066,-0.8928588109587123,2.2417528620744744,-0.43954646789014673,-0.47566763568452464,1.0277980340852737,1.7255903125087375,-0.41034405052993256,0.06473735465075947,2.510687420908022,2.125032474063743,1.8807789723432258,-3.6951646644048646,-1.6211534212373082,1.9972277706834631,-3.534216829053427,-0.5981940557851944,-0.45456152065465916,3.7325892407674197,-2.2617316041734448,4.559002548247571,0.38496872648929825,0.4928615781857897,-0.8031268581995521,2.3723431884907127,-0.027279214052234567,2.2075341589798496,0.8302149308324253,-3.0212650602753643,-2.031362154400191,-0.8609941806059519,1.992115667632167,-0.4775971429608896,-3.562229071705535,-1.1607228128052438,-1.0158250673120308,0.8715737987719191,2.3076727378157136,-1.4477416225331832,-0.023436140756126062,-1.763261339840633,1.162746780987628,-1.0761593214383522,1.1848633876181378,-1.2925088623446015,0.5264776909408628,0.8595360029944076,3.35411053147485,-0.6743432773934006,0.4171356529737691,-1.482938980043277,-0.1863765659984156,1.189800080882147,0.20240251567335465,1.9723567008013598,-1.1128717273380833,-1.2508430181784116,-0.7035134124136826,-1.2700973873773114,-2.0750386748605627,-0.04037320080421437,-0.47731375285376415,1.2902607533886385,-0.3443073120208823,-1.0522933700006916,-0.45996865095893985,-0.693033834027392,-0.40628809393462545,-0.18814439714354494,-0.5108957750474051,-0.861514483711669,-3.0500370750053163,-1.589028507492735,3.2692616791168954,-0.6255108903408206,-0.30022030246047343,-3.0863841341552503,1.4694446157290884,-1.3160884040055543,-0.3520940120161106,-0.6342465867530029,-0.11238764938241923,-1.6271026554930887,-3.8586962701423335,0.22517917407522448,1.2912195074402382,-0.9483085749410891,-0.812515597816589,1.873604394234812,-2.624224570207502,2.5076511541997695,1.6701693638027866,-3.169461462126591,-1.4428812363527441,0.5329712784251814,-2.031927181285951,0.43950313629274085,-2.788685122041669,0.6192041295069383,3.319642805267844,-0.9198808092850742,-0.6907886329171552,-2.7224637016540503,-0.9804400453339411,4.181372229626307,0.6838822028493187,1.1397701248475154,-0.07721184256078717,-1.9811621878922259,-0.1446111869325849,-2.70906300766198,-0.8942286703308856,1.6403872065085698
12357,3.2705661182358887,4.655616358872707,-1.0967101450301213,-3.2103684804606636,-5.171245000633837,-3.1772632550089126,1.7525730516794127,1.4336470778920776,0.3882481897128975,-8.9688737528531,0.04083461933050448,-2.1775536356082865,2.5406654026408755,2.1513662556953177,8.070836076321518,-0.432777918999326,2.8595638358002917,7.1902952717765904,1.8892488374725798,0.7929340943080994,-5.094439552514897,4.44287799668658,2.275257763677742,6.281383626066993,-2.882314978143873,0.4536111337582202,-2.8379560536380213,-3.5088802568016977,4.074272383411246,4.610280196335157,2.521734030891365,-2.4018663485908007,2.4575457747611957,-0.3963345569123386,6.591339327916721,-12.799378541629778,22.353054815499608,-5.285783520699072,10.185725786678047,3.7140107810866074,19.40938063627952,13.579335677363868,6.694186717355868,6.383650961339008,40.8891738256972,-5.632091841376443,7.107620423060811,14.625162365133784,-26.564536601447983,-1.899300500760468,9.609390793071986,-30.22385189955493,7.504952775138409,0.8659656689761053,-0.05481599221730523,2.053230798816897,-0.681949307276539,-8.134297773338384,3.3760151407300185,0.5954581845024656,3.3255801270287746,6.208103705699492,-4.213755932924329,2.7116217459519802,8.622348563242895,15.042172397014726,-3.551729854588005,1.2611896964191722,-3.9880429501016885,0.5644030281311927,-2.4356538480205328,-2.6936107733008554,2.362940257930529,-2.9896127203723952,-7.184387065624632,6.357998516846753,-2.6796781423901526,-1.1202193141915193,3.878838411538693,-3.9668601371066408,0.029298124480813294,3.2901938342334756,1.357116483626303,1.0009134983811068,1.7483896792613793,1.6646766408587637,-1.0748904501833516,-0.4183082784695858,1.4983117418264547,0.5271196935124232,-2.9049058089285347,-0.9672417610995,-0.410461965977423,0.9301132129224972,-0.6157293083683921,1.9537042053563802,-0.6423230544248648,-0.6577089390129389,-0.17245875718340176,-0.47470293004409,1.3553896971782944,1.6326574430179979,0.4175904195785487,-0.16315754185608985,1.0226416087648926,1.4597369102934479,0.6036170420454121,-1.3731245203558873,-1.624882513058373,-1.7921029447226318,-1.5020697811899932,0.8154731480195787,-1.6143491805303252,0.242857540152494,-1.358701946568823,2.0613398150446978,-1.5468167906527126,0.3826495464455382,-2.7612815565941182,0.3232972472166976,-0.7385798177419767,-0.2971544131256663,0.49962498255653515,0.8762527780616374,1.6074818277770686
